47776,Deaf Peoples,Deaf,Asia,Western Asia,Oman,,Deaf Omani ,0,No,"46,000",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Low,Not Free,High,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,OMN,MU,,23.62081,58.508298,Deaf Peoples,,0,Unengaged and Unreached
46998,Deaf Peoples,Deaf,Asia,Southern Asia,Pakistan,,Deaf Pakistani,0,No,"2,205,000",,pks,Pakistan Sign Language - (pks),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,High,Very High,Level 3: Reconsider travel,A017,C0252,114916,Deaf,PAK,PK,,31.713581,73.978827,Deaf Peoples,,0,Unengaged and Unreached
50276,Deaf Peoples,Deaf,Oceania,Micronesia,Palau,,Palau Deaf,0,No,175,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Low,Free,NULL,NULL,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,PLW,PS,,7.5,134.624,Deaf Peoples,,0,Unengaged and Unreached
47735,Deaf Peoples,Deaf,Americas,Central America,Panama,,Deaf Panamanian ,0,No,"42,000",,lsp,Panamanian Sign Language - (lsp),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Low,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,PAN,PM,,8.981318,-79.53461,Deaf Peoples,,0,Unengaged and Unreached
47775,Deaf Peoples,Deaf,Oceania,Melanesia,Papua New Guinea,,Deaf Papua New Guinean ,0,No,"42,000",,pgz,Papua New Guinean Sign Language - (pgz),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,Low,Moderate,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,PNG,PP,,-9.47137,147.197837,Deaf Peoples,,0,Unengaged and Unreached
17263,Deaf Peoples,Deaf,Americas,South America,Paraguay,,Deaf Paraguayan,3,Yes,"69,000",,pys,Paraguayan Sign Language - (pys),Non-Religious - Atheism,,,,Yes,No,No,No,No,No,No,1,Medium,Partly Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,PRY,PA,,-25.336636,-57.543099,Deaf Peoples,,1,Engaged yet Unreached
17592,Deaf Peoples,Deaf,Americas,South America,Peru,,Deaf Peruvian,1,Yes,"322,000",,prl,Peruvian Sign Language - (prl),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Medium,Free,Moderate,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,PER,PE,,-12.040617,-77.052104,Deaf Peoples,,1,Engaged yet Unreached
7756,Deaf Peoples,Deaf,Asia,South-Eastern Asia,Philippines,,Deaf Philippine,2,Yes,"1,040,000",,psp,Philippine Sign Language - (psp),Christianity - Roman Catholic,,,,Yes,No,No,No,No,No,No,1,Medium,Partly Free,Low,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,PHL,RP,,14.457997,121.014516,Deaf Peoples,,1,Engaged yet Unreached
885,Deaf Peoples,Deaf,Europe,Eastern Europe,Poland,,Deaf Polish,1,No,"384,000",,pso,Polish Sign Language - (pso),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Low,Free,Low,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,POL,PL,,52.265553,20.988732,Deaf Peoples,,0,Unengaged and Unreached
495,Deaf Peoples,Deaf,Europe,Southern Europe,Portugal,,Deaf Portuguese,1,No,"103,000",,psr,Portuguese Sign Language - (psr),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Low,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,PRT,PO,,38.766824,-9.176629,Deaf Peoples,,0,Unengaged and Unreached
50290,Deaf Peoples,Deaf,Americas,Caribbean,Puerto Rico,,Puerto Rico Deaf,1,No,"28,000",,psl,Puerto Rican Sign Language - (psl),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Little,Free,Moderate,Moderate,Caution,A017,C0252,114916,Deaf,PRI,RQ,,18.406389,-66.063889,Deaf Peoples,,0,Unengaged and Unreached
47753,Deaf Peoples,Deaf,Asia,Western Asia,Qatar,,Deaf Qatari,0,No,"25,000",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Low,Not Free,High,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,QAT,QA,,25.287746,51.512553,Deaf Peoples,,0,Unengaged and Unreached
48849,Deaf Peoples,Deaf,Africa,Eastern Africa,Reunion,,Deaf of Reunion,0,No,"4,400",,mis,Uncoded Language - (mis),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Medium,Free,Moderate,High,Caution,A017,C0252,114916,Deaf,REU,RE,,-20.881929,55.450632,Deaf Peoples,,0,Unengaged and Unreached
900,Deaf Peoples,Deaf,Europe,Eastern Europe,Romania,,Deaf Romanian,3,Yes,"196,000",,rms,Romanian Sign Language - (rms),Christianity - Orthodox,,,,Yes,Yes,No,No,No,No,No,2,Low,Free,Moderate,High,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,ROU,RO,,44.485178,26.023725,Deaf Peoples,,1,Engaged yet Unreached
46534,Deaf Peoples,Deaf,Europe,Eastern Europe,Russia,,Deaf Russian,2,Yes,"1,465,000",,rsl,Russian Sign Language - (rsl),Christianity - Orthodox,,,,Yes,Yes,No,No,No,No,No,2,Low,Not Free,Very High,Very High,Level 3: Reconsider travel,A017,C0252,114916,Deaf,RUS,RS,,55.71781,37.78417,Deaf Peoples,,1,Engaged yet Unreached
47734,Deaf Peoples,Deaf,Africa,Eastern Africa,Rwanda,,Deaf Rwandan ,1,Yes,"54,000",,rsn,Rwandan Sign Language - (rsn),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Strenuous,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,RWA,RW,,-1.97504,30.082955,Deaf Peoples,,1,Engaged yet Unreached
50280,Deaf Peoples,Deaf,Americas,Caribbean,Saint Barthelemy,,Saint Barthelemy Deaf,0,No,100,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,NULL,NULL,NULL,NULL,Caution,A017,C0252,114916,Deaf,BLM,TB,,17.897,-62.85,Deaf Peoples,,0,Unengaged and Unreached
50282,Deaf Peoples,Deaf,Africa,Western Africa,Saint Helena,,Saint Helena Deaf,0,No,90,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Medium,Free,Moderate,High,Caution,A017,C0252,114916,Deaf,SHN,SH,,-15.924,-5.718,Deaf Peoples,,0,Unengaged and Unreached
50291,Deaf Peoples,Deaf,Americas,Caribbean,Saint Kitts and Nevis,,Saint Kitts Deaf,0,No,550,,und,Undetermined - (und),Christianity - Non-Evangelical Protestant,,,,No,No,No,No,No,No,No,0,Medium,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,KNA,SC,,17.3,-62.7333,Deaf Peoples,,0,Unengaged and Unreached
47774,Deaf Peoples,Deaf,Americas,Caribbean,Saint Lucia,,Deaf Saint Lucian ,0,No,"1,800",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Medium,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,LCA,ST,,14.018,-60.987,Deaf Peoples,,0,Unengaged and Unreached
50253,Deaf Peoples,Deaf,Americas,Caribbean,Saint Vincent and the Grenadines,,Deaf of St. Vincent and the Grenadines,0,No,"1,100",,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Medium,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,VCT,VC,,13.157,-61.225,Deaf Peoples,,0,Unengaged and Unreached
47773,Deaf Peoples,Deaf,Oceania,Polynesia,Samoa,,Deaf Samoan ,0,No,850,,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Medium,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,WSM,WS,,-13.838198,-171.786896,Deaf Peoples,,0,Unengaged and Unreached
50272,Deaf Peoples,Deaf,Europe,Southern Europe,San Marino,,San Marino Deaf,0,No,325,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Little,Free,Low,Low,Alert,A017,C0252,114916,Deaf,SMR,SM,,43.9346,12.4473,Deaf Peoples,,0,Unengaged and Unreached
50245,Deaf Peoples,Deaf,Africa,Middle Africa,Sao Tome and Principe,,Sao Tome Deaf,0,No,"2,100",,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Strenuous,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,STP,TP,,0.336,6.73,Deaf Peoples,,0,Unengaged and Unreached
11934,Deaf Peoples,Deaf,Asia,Western Asia,Saudi Arabia,,Deaf Saudi Arabian,0,No,"340,000",,sdl,Saudi Arabian Sign Language - (sdl),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,SAU,SA,,24.686882,46.72901,Deaf Peoples,,0,Unengaged and Unreached
47047,Deaf Peoples,Deaf,Africa,Western Africa,Senegal,,Deaf Senegalese,1,Yes,"180,000",,und,Undetermined - (und),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SEN,SG,,14.7905,-16.927,Deaf Peoples,,1,Engaged yet Unreached
47733,Deaf Peoples,Deaf,Europe,Southern Europe,Serbia,,Deaf Serbian ,1,Yes,"70,000",,ysl,Yugoslavian Sign Language - (ysl),Christianity - Orthodox,,,,No,No,No,No,No,No,No,0,Low,Free,Moderate,High,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SRB,RI,,44.83384,20.383287,Deaf Peoples,,1,Engaged yet Unreached
50255,Deaf Peoples,Deaf,Africa,Eastern Africa,Seychelles,,Seychelles Deaf,0,No,"1,000",,lsw,Seychelles Sign Language - (lsw),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Medium,Partly Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SYC,SE,,-4.6167,55.45,Deaf Peoples,,0,Unengaged and Unreached
48842,Deaf Peoples,Deaf,Africa,Western Africa,Sierra Leone,,Deaf of Sierra Leone,1,Yes,"81,000",,sgx,Sierra Leone Sign Language - (sgx),Ethnic Religion - Animism,,,,No,No,No,No,No,No,No,0,Extreme,Partly Free,Low,Low,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,SLE,SL,,8.484208,-13.228579,Deaf Peoples,,1,Engaged yet Unreached
47772,Deaf Peoples,Deaf,Asia,South-Eastern Asia,Singapore,,Deaf Singaporean ,1,Yes,"27,500",,sls,Singapore Sign Language - (sls),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Little,Partly Free,High,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SGP,SN,,1.287752,103.804687,Deaf Peoples,,1,Engaged yet Unreached
50267,Deaf Peoples,Deaf,Americas,Caribbean,Sint Maarten,,Sint Maarten Deaf,0,No,475,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Medium,Free,Low,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SXM,NN,,18.0237,-63.0458,Deaf Peoples,,0,Unengaged and Unreached
974,Deaf Peoples,Deaf,Europe,Eastern Europe,Slovakia,,Deaf Slovakian,1,No,"54,500",,svk,Slovakian Sign Language - (svk),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Low,Free,Moderate,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SVK,LO,,48.189831,17.146007,Deaf Peoples,,0,Unengaged and Unreached
47794,Deaf Peoples,Deaf,Europe,Southern Europe,Slovenia,,Deaf Slovenian ,1,Yes,"21,000",,ysl,Yugoslavian Sign Language - (ysl),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Little,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SVN,SI,,46.045439,14.503342,Deaf Peoples,,1,Engaged yet Unreached
47756,Deaf Peoples,Deaf,Oceania,Melanesia,Solomon Islands,,Deaf Solomon Islander ,0,No,"2,500",,szs,Solomon Islands Sign Language - (szs),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Strenuous,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SLB,BP,,-9.438138,159.969584,Deaf Peoples,,0,Unengaged and Unreached
47793,Deaf Peoples,Deaf,Africa,Eastern Africa,Somalia,,Deaf Somali ,0,No,"171,000",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Extreme,Not Free,High,Very High,Level 4: Do not travel,A017,C0252,114916,Deaf,SOM,SO,,2.045118,45.331873,Deaf Peoples,,0,Unengaged and Unreached
47052,Deaf Peoples,Deaf,Africa,Southern Africa,South Africa,,Deaf South African,1,Yes,"575,000",,sfs,South African Sign Language - (sfs),Christianity - Non-Evangelical Protestant,,,,Yes,No,No,No,No,No,No,1,Medium,Free,Low,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,ZAF,SF,,-25.848611,28.174925,Deaf Peoples,,1,Engaged yet Unreached
48843,Deaf Peoples,Deaf,Africa,Northern Africa,South Sudan,Sudan,Deaf of South Sudan,0,No,"58,000",Yes,mis,Uncoded Language - (mis),Christianity - Orthodox,,,,No,No,No,No,No,No,No,0,Extreme,Not Free,High,High,Level 4: Do not travel,A017,C0252,114916,Deaf,SSD,OD,SU,4.849471,31.600134,Deaf Peoples,,0,Unengaged and Unreached
537,Deaf Peoples,Deaf,Europe,Southern Europe,Spain,,Deaf Spanish,2,Yes,"464,000",,ssp,Spanish Sign Language - (ssp),Christianity - Roman Catholic,,,,Yes,No,No,No,No,No,No,1,Little,Free,Moderate,Moderate,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,ESP,SP,,40.3383,-3.7467,Deaf Peoples,,1,Engaged yet Unreached
47744,Deaf Peoples,Deaf,Asia,Southern Asia,Sri Lanka,,Deaf Sri Lankan ,1,No,"165,000",,sqs,Sri Lankan Sign Language - (sqs),Ethnic Religion,,,,Yes,No,No,No,No,No,No,1,Medium,Partly Free,High,Very High,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,LKA,CE,,6.930593,79.862046,Deaf Peoples,,0,Unengaged and Unreached
47792,Deaf Peoples,Deaf,Africa,Northern Africa,Sudan,,Deaf Sudanese ,0,No,"448,000",No,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A017,C0252,114916,Deaf,SDN,SU,,15.583886,32.526356,Deaf Peoples,,0,Unengaged and Unreached
47791,Deaf Peoples,Deaf,Americas,South America,Suriname,,Deaf Surinamer ,0,No,"5,700",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Medium,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SUR,NS,,5.821159,-55.196037,Deaf Peoples,,0,Unengaged and Unreached
50284,Deaf Peoples,Deaf,Europe,Northern Europe,Svalbard,,Svalbard Deaf,0,No,30,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Little,Free,Moderate,Moderate,Alert,A017,C0252,114916,Deaf,XSV,SV,,78.22,15.65,Deaf Peoples,,0,Unengaged and Unreached
47790,Deaf Peoples,Deaf,Europe,Northern Europe,Sweden,,Deaf Swedish ,1,No,"40,000",,swl,Swedish Sign Language - (swl),Ethnic Religion,,,,Yes,No,No,No,No,No,No,1,Little,Free,Low,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,SWE,SW,,59.381272,17.913401,Deaf Peoples,,0,Unengaged and Unreached
604,Deaf Peoples,Deaf,Europe,Western Europe,Switzerland,,Deaf Swiss,1,Yes,"89,000",,sgg,Swiss-German Sign Language - (sgg),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Little,Free,Low,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,CHE,SZ,,47.382177,8.50605,Deaf Peoples,,1,Engaged yet Unreached
47789,Deaf Peoples,Deaf,Asia,Western Asia,Syria,,Deaf Syrian ,0,No,"195,000",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Strenuous,Not Free,Very High,Moderate,Level 4: Do not travel,A017,C0252,114916,Deaf,SYR,SY,,33.516966,36.383768,Deaf Peoples,,0,Unengaged and Unreached
46427,Deaf Peoples,Deaf,Asia,Eastern Asia,Taiwan,,Deaf Taiwanese,2,Yes,"25,000",,tss,Taiwan Sign Language - (tss),Ethnic Religion - Chinese Folk Religion,,,,No,No,No,No,No,No,No,0,Little,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,TWN,TW,,25.02062,121.30519,Deaf Peoples,,1,Engaged yet Unreached
46994,Deaf Peoples,Deaf,Asia,Central Asia,Tajikistan,,Deaf Tajikistani,2,No,"20,000",,rsl,Russian Sign Language - (rsl),Islam - Folk Islam,,,,Yes,Yes,No,No,No,No,No,2,Strenuous,Not Free,High,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,TJK,TI,,38.602681,68.787261,Deaf Peoples,,0,Unengaged and Unreached
33491,Deaf Peoples,Deaf,Africa,Eastern Africa,Tanzania,,Deaf Tanzanian,2,Yes,"291,000",,tza,Tanzanian Sign Language - (tza),Ethnic Religion,,,,Yes,No,No,No,No,No,No,1,Strenuous,Partly Free,Moderate,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,TZA,TZ,,-6.767413,39.235591,Deaf Peoples,,1,Engaged yet Unreached
47742,Deaf Peoples,Deaf,Asia,South-Eastern Asia,Thailand,,Deaf Thai ,3,Yes,"683,000",,tsq,Thai Sign Language - (tsq),Ethnic Religion,,,,Yes,No,No,No,No,No,No,1,Medium,Not Free,Moderate,High,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,THA,TH,,13.711989,100.610727,Deaf Peoples,,1,Engaged yet Unreached
48850,Deaf Peoples,Deaf,Asia,South-Eastern Asia,Timor-Leste,,Deaf of East Timor,0,No,"6,500",,mis,Uncoded Language - (mis),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,Low,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,TLS,TT,,-8.558882,125.578037,Deaf Peoples,,0,Unengaged and Unreached
14345,Deaf Peoples,Deaf,Africa,Western Africa,Togo,,Deaf Togolese,1,Yes,"44,000",,fsl,French Sign Language - (fsl),Christianity - Roman Catholic,,,,Yes,No,No,No,No,No,No,1,Strenuous,Partly Free,Low,Low,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,TGO,TO,,6.1441,1.2628,Deaf Peoples,,1,Engaged yet Unreached
50288,Deaf Peoples,Deaf,Oceania,Polynesia,Tokelau,,Tokelau Deaf,0,No,20,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Medium,Free,Low,Moderate,Caution,A017,C0252,114916,Deaf,TKL,TL,,-8.557,-172.47,Deaf Peoples,,0,Unengaged and Unreached
50252,Deaf Peoples,Deaf,Oceania,Polynesia,Tonga,,Tonga Deaf,0,No,"1,100",,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Medium,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,TON,TN,,-21.133,-175.2,Deaf Peoples,,0,Unengaged and Unreached
16445,Deaf Peoples,Deaf,Americas,Caribbean,Trinidad and Tobago,,Deaf Trinidadian,1,Yes,"139,000",,bfi,British Sign Language - (bfi),Christianity - Non-Evangelical Protestant,,,,Yes,No,No,No,No,No,No,1,Medium,Free,Low,Low,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,TTO,TD,,10.64425,-61.396564,Deaf Peoples,,1,Engaged yet Unreached
12223,Deaf Peoples,Deaf,Africa,Northern Africa,Tunisia,,Deaf Tunisian,1,Yes,"121,000",,tse,Tunisian Sign Language - (tse),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Medium,Free,Very High,Low,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,TUN,TS,,36.821906,10.148412,Deaf Peoples,,1,Engaged yet Unreached
46986,Deaf Peoples,Deaf,Asia,Western Asia,Turkey,,Deaf Turk,1,Yes,"855,000",,tsm,Turkish Sign Language - (tsm),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Low,Partly Free,High,High,Level 3: Reconsider travel,A017,C0252,114916,Deaf,TUR,TU,,37.854909,32.47884,Deaf Peoples,,1,Engaged yet Unreached
46992,Deaf Peoples,Deaf,Asia,Central Asia,Turkmenistan,,Deaf Turkmen,3,Yes,"58,500",,rsl,Russian Sign Language - (rsl),Islam - Sunni,,,,Yes,Yes,No,No,No,No,No,2,Medium,Not Free,High,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,TKM,TX,,37.915043,58.417675,Deaf Peoples,,1,Engaged yet Unreached
50265,Deaf Peoples,Deaf,Americas,Caribbean,Turks and Caicos Islands,,Deaf of Turks and Caicos,0,No,475,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Medium,Free,Moderate,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,TCA,TK,,21.459,-71.139,Deaf Peoples,,0,Unengaged and Unreached
50277,Deaf Peoples,Deaf,Oceania,Polynesia,Tuvalu,,Tuvalu Deaf,0,No,100,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Extreme,Free,Moderate,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,TUV,TV,,-8.516,179.2,Deaf Peoples,,0,Unengaged and Unreached
33500,Deaf Peoples,Deaf,Africa,Eastern Africa,Uganda,,Deaf Ugandan,1,Yes,"403,000",,ugn,Ugandan Sign Language - (ugn),Christianity - Roman Catholic,,,,Yes,No,No,No,No,No,No,1,Strenuous,Not Free,Moderate,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,UGA,UG,,0.296518,32.586956,Deaf Peoples,,1,Engaged yet Unreached
47788,Deaf Peoples,Deaf,Europe,Eastern Europe,Ukraine,,Deaf Ukrainian ,2,Yes,"446,000",,ukl,Ukrainian Sign Language - (ukl),Ethnic Religion,,,,Yes,Yes,No,No,No,No,No,2,Medium,Partly Free,Moderate,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,UKR,UP,,50.504751,30.592808,Deaf Peoples,,1,Engaged yet Unreached
47755,Deaf Peoples,Deaf,Asia,Western Asia,United Arab Emirates,,Deaf Emirian ,0,No,"97,000",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Low,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,ARE,AE,,24.461549,54.360312,Deaf Peoples,,0,Unengaged and Unreached
617,Deaf Peoples,Deaf,Europe,Northern Europe,United Kingdom,,Deaf British,2,Yes,"670,000",,bfi,British Sign Language - (bfi),Christianity - Non-Evangelical Protestant,,,,Yes,No,No,No,No,No,No,1,Little,Free,Moderate,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,GBR,UK,,51.485348,-0.203094,Deaf Peoples,,1,Engaged yet Unreached
17291,Deaf Peoples,Deaf,Americas,South America,Uruguay,,Deaf Uruguayan,1,Yes,"34,500",,ugy,Uruguayan Sign Language - (ugy),Non-Religious - Atheism,,,,Yes,No,No,No,No,No,Yes,2,Low,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,URY,UY,,-34.835,-56.262,Deaf Peoples,,1,Engaged yet Unreached
46987,Deaf Peoples,Deaf,Asia,Central Asia,Uzbekistan,,Deaf Uzbekistani,3,Yes,"145,000",,rsl,Russian Sign Language - (rsl),Islam - Sunni,,,,Yes,Yes,No,No,No,No,No,2,Medium,Not Free,Very High,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,UZB,UZ,,41.246634,69.329231,Deaf Peoples,,1,Engaged yet Unreached
47787,Deaf Peoples,Deaf,Oceania,Melanesia,Vanuatu,,Deaf Ni-Vanuatu ,0,No,"1,800",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Strenuous,Free,Low,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,VUT,NH,,-17.736479,168.336357,Deaf Peoples,,0,Unengaged and Unreached
16501,Deaf Peoples,Deaf,Americas,South America,Venezuela,,Deaf Venezuelan,2,Yes,"320,000",,vsl,Venezuelan Sign Language - (vsl),Christianity - Roman Catholic,,,,No,No,No,No,No,No,No,0,Medium,Not Free,Moderate,Low,Level 3: Reconsider travel,A017,C0252,114916,Deaf,VEN,VE,,10.481128,-66.852763,Deaf Peoples,,1,Engaged yet Unreached
47740,Deaf Peoples,Deaf,Asia,South-Eastern Asia,Vietnam,,Deaf Vietnamese ,3,Yes,"950,000",,hab,Hanoi Sign Language - (hab),Ethnic Religion,,,,Yes,No,No,No,No,No,No,1,Medium,Not Free,Very High,High,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,VNM,VM,,21.004893,105.846224,Deaf Peoples,,1,Engaged yet Unreached
50242,Deaf Peoples,Deaf,Americas,Caribbean,"Virgin Islands, U.S.",,Deaf of US Virgin Islands,0,No,"1,100",,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,NULL,NULL,NULL,NULL,Caution,A017,C0252,114916,Deaf,VIR,VQ,,18.35,-64.95,Deaf Peoples,,0,Unengaged and Unreached
50278,Deaf Peoples,Deaf,Oceania,Polynesia,Wallis and Futuna,,Wallis and Futuna Deaf,0,No,125,,und,Undetermined - (und),Unknown,,,,No,No,No,No,No,No,No,0,Medium,Free,Moderate,High,Caution,A017,C0252,114916,Deaf,WLF,WF,,-13.28,-176.18,Deaf Peoples,,0,Unengaged and Unreached
47786,Deaf Peoples,Deaf,Asia,Western Asia,West Bank,,Deaf Palestinian ,0,No,"27,500",No,und,Undetermined - (und),Islam - Sunni,,,,No,No,No,No,No,No,No,0,Strenuous,Not Free,Moderate,Very High,Caution,A017,C0252,114916,Deaf,XWB,WE,,31.8104,35.2459,Deaf Peoples,,0,Unengaged and Unreached
47785,Deaf Peoples,Deaf,Asia,Western Asia,Yemen,,Deaf Yemeni ,0,No,"287,000",,und,Undetermined - (und),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Extreme,Not Free,Very High,Very High,Level 4: Do not travel,A017,C0252,114916,Deaf,YEM,YM,,15.343827,44.195614,Deaf Peoples,,0,Unengaged and Unreached
47784,Deaf Peoples,Deaf,Africa,Eastern Africa,Zambia,,Deaf Zambian ,0,No,"50,000",,zsl,Zambian Sign Language - (zsl),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,Moderate,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,ZMB,ZA,,-15.432091,28.344833,Deaf Peoples,,0,Unengaged and Unreached
15688,Deaf Peoples,Deaf,Africa,Eastern Africa,Zimbabwe,,Deaf Zimbabwean,1,Yes,"3,500",,zib,Zimbabwe Sign Language - (zib),Ethnic Religion,,,,No,No,No,No,No,No,No,0,Strenuous,Partly Free,Moderate,Moderate,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,ZWE,ZI,,-17.871135,31.098883,Deaf Peoples,,1,Engaged yet Unreached
