42695,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Guhayna,1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 1,870,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,103534,Guhayna,SDN,SU,,14.361082,29.307871,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42697,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Hasania,2,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 947,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,103728,Hasania,SDN,SU,,17.6994,33.9936,Yes,5/1/07,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42822,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Husseinat,1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 205,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,114950,Husseinat,SDN,SU,,14.329939,32.23526,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42825,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Kawahia,1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 1,255,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,104767,Kawahia,SDN,SU,,13.1953,30.2203,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42830,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Lahawin,1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 235,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,105573,Lahawin,SDN,SU,,13.1511,33.9185,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42833,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Maalia,1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 145,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,105953,Maalia,SDN,SU,,13.629689,25.347754,Yes,7/1/15,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
12130,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Rashaida,1,afb,Gulf Arabic - (afb),Islam - Sunni,Yes,1,Agro-Pastoralists," 141,000 ", No ,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,108307,Rashaida,SDN,SU,,18.430316,37.830504,Yes,5/1/19,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
42838,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Rizeiqat,1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 518,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,108386,Rizeigat,SDN,SU,,14.043763,23.03659,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42839,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Rufaa,1,apd,Sudanese Arabic - (apd),Ethnic Religion,,,," 742,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,108432,Rufaa,SDN,SU,,14.764229,33.369994,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42847,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Sherifi,1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 239,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,108937,Sherifi,SDN,SU,,13.887744,28.683327,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
12136,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Shukria,1,apd,Sudanese Arabic - (apd),Islam - Folk Islam,,,," 344,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,108969,Shukria,SDN,SU,,15.3128,35.6086,Yes,1/9/09,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42860,Arab World,"Arab, Sudan",Africa,Northern Africa,Sudan,,Yazeed,1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 550,000 ",,Yes,Yes,Yes,Yes,Yes,Yes,No,6,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0019,111015,Yazeed,SDN,SU,,13.344915,30.07883,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
12294,Arab World,"Arab, Sudan",Asia,Western Asia,Yemen,Sudan,"Arab, Sudanese",1,apd,Sudanese Arabic - (apd),Islam - Sunni,,,," 528,000 ", Yes ,Yes,Yes,No,Yes,Yes,Yes,No,5,Extreme,Not Free,Very High,Very High,Level 4: Do not travel,A001,C0019,109571,"Arab, Sudanese",YEM,YM,SU,15.2985,44.1923,No,10/1/15,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11940,Arab World,"Arab, Yemeni",Asia,Western Asia,Saudi Arabia,Yemen,"Arab, Yemeni",1,acq,Ta'izzi-Adeni Arabic - (acq),Islam - Sunni,,,," 248,000 ", Yes ,Yes,Yes,No,Yes,No,Yes,No,4,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A001,C0020,109729,"Arab, Yemeni",SAU,SA,YM,21.575,39.178,No,10/1/04,,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
42802,Arab World,"Arab, Yemeni",Asia,Western Asia,Saudi Arabia,Yemen,Tihama,1,acw,Hijazi Arabic - (acw),Islam - Sunni,,,," 157,000 ", Yes ,Yes,No,No,Yes,No,No,No,2,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A001,C0020,110053,"Arab, Tihami",SAU,SA,YM,16.997694,42.823617,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
12262,Arab World,"Arab, Yemeni",Asia,Western Asia,United Arab Emirates,Yemen,"Arab, Yemeni",1,acq,Ta'izzi-Adeni Arabic - (acq),Islam - Sunni,,,," 205,000 ", Yes ,Yes,Yes,No,Yes,No,Yes,No,4,Low,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A001,C0020,109729,"Arab, Yemeni",ARE,AE,YM,25.263811,55.371903,Yes,11/1/18,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
48927,Arab World,"Arab, Yemeni",Asia,Western Asia,Yemen,,Akhdam,1,acq,Ta'izzi-Adeni Arabic - (acq),Islam - Sunni,,,," 1,715,000 ",,Yes,Yes,No,Yes,No,Yes,No,4,Extreme,Not Free,Very High,Very High,Level 4: Do not travel,A001,C0020,117014,Akhdam,YEM,YM,,15.380277,44.229043,No,5/1/14,New People Group,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
12293,Arab World,"Arab, Yemeni",Asia,Western Asia,Yemen,,"Arab, Hadhramout Yemeni",1,ayh,Hadrami Arabic - (ayh),Islam - Sunni,,,," 1,915,000 ", No ,Yes,No,No,No,No,No,No,1,Extreme,Not Free,Very High,Very High,Level 4: Do not travel,A001,C0020,103630,"Arab, Hadrami",YEM,YM,,15.9447,48.7833,Yes,6/1/09,No Longer Engaged,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
12284,Arab World,"Arab, Yemeni",Asia,Western Asia,Yemen,,"Arab, Northern Yemeni",2,ayn,Sanaani Arabic - (ayn),Islam - Shia,,,," 12,270,000 ", No ,Yes,No,No,Yes,No,Yes,No,3,Extreme,Not Free,Very High,Very High,Level 4: Do not travel,A001,C0020,108627,"Sanaani, Northern Yemeni",YEM,YM,,16.947781,43.747221,Yes,10/1/14,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
12295,Arab World,"Arab, Yemeni",Asia,Western Asia,Yemen,,"Arab, Tihama Yemeni",1,acq,Ta'izzi-Adeni Arabic - (acq),Islam - Sunni,,,," 5,310,000 ", No ,Yes,Yes,No,Yes,No,Yes,No,4,Extreme,Not Free,Very High,Very High,Level 4: Do not travel,A001,C0020,110053,"Arab, Tihami",YEM,YM,,14.799341,42.969271,Yes,4/1/14,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
24131,Arab World,Assyrian / Aramaic,Asia,Southern Asia,Iran,Iraq,Assyrian,1,aii,Assyrian Neo-Aramaic - (aii),Christianity - Orthodox,,,," 102,000 ", Yes ,Yes,Yes,No,Yes,No,No,No,3,Medium,Not Free,Very High,High,Level 4: Do not travel,A001,C0023,100574,Assyrian,IRN,IR,IZ,37.44358,45.14026,Yes,11/1/19,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11701,Arab World,Assyrian / Aramaic,Asia,Western Asia,Iraq,,Assyrian,2,aii,Assyrian Neo-Aramaic - (aii),Christianity - Orthodox,,,," 190,000 ", Yes ,Yes,Yes,No,Yes,No,No,No,3,Strenuous,Not Free,High,Very High,Level 4: Do not travel,A001,C0023,100574,Assyrian,IRQ,IZ,,37.09724,43.50269,Yes,11/1/18,No Longer Engaged,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
543,Arab World,Assyrian / Aramaic,Europe,Northern Europe,Sweden,Iraq,Assyrian,1,aii,Assyrian Neo-Aramaic - (aii),Christianity - Orthodox,,,," 137,000 ", Yes ,Yes,Yes,No,Yes,No,No,No,3,Little,Free,Low,Moderate,Level 1: Exercise normal precautions,A001,C0023,100574,Assyrian,SWE,SW,IZ,59.177819,17.649988,Yes,11/1/18,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11696,Arab World,"Bedouin, Arabian",Asia,Western Asia,Iraq,Saudi Arabia,"Arab, Bedouin",1,ars,Najdi Arabic - (ars),Islam - Sunni,Yes,13,"Agro-Pastoralists, Hunter-Gatherers"," 1,835,000 ", Yes ,Yes,No,No,No,No,Yes,No,2,Strenuous,Not Free,High,Very High,Level 4: Do not travel,A001,C0040,101196,"Arab, Saudi - Najdi",IRQ,IZ,SA,31.7685,43.19846,No,10/1/04,,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11755,Arab World,"Bedouin, Arabian",Asia,Western Asia,Israel,Egypt,"Bedouin, Negev",1,avl,Eastern Egyptian Bedawi Arabic - (avl),Islam - Sunni,Yes,1,Agro-Pastoralists," 126,000 ", Yes ,Yes,Yes,No,Yes,No,No,No,3,Little,Free,High,Very High,Level 2: Exercise increased caution,A001,C0040,105735,"Bedouin, Levantine",ISR,IS,EG,31.0701,35.0372,Yes,1/1/22,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
11780,Arab World,"Bedouin, Arabian",Asia,Western Asia,Jordan,Saudi Arabia,"Arab, Bedouin",1,ars,Najdi Arabic - (ars),Islam - Sunni,Yes,1,Agro-Pastoralists," 1,285,000 ", Yes ,Yes,No,No,No,No,Yes,No,2,Medium,Partly Free,High,High,Level 2: Exercise increased caution,A001,C0040,101193,"Arab, Bedouin",JOR,JO,SA,32.504308,38.20441,No,11/1/17,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42757,Arab World,"Bedouin, Arabian",Asia,Western Asia,Kuwait,Saudi Arabia,"Arab, Saudi",1,ars,Najdi Arabic - (ars),Islam - Sunni,,,," 384,000 ", Yes ,Yes,No,No,No,No,Yes,No,2,Low,Partly Free,High,Moderate,Level 1: Exercise normal precautions,A001,C0040,101196,"Arab, Saudi - Najdi",KWT,KU,SA,29.343,47.659,Yes,6/1/08,No Longer Engaged,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11914,Arab World,"Bedouin, Arabian",Asia,Western Asia,Saudi Arabia,,"Arab, Bedouin",1,ars,Najdi Arabic - (ars),Islam - Sunni,,,," 1,390,000 ", No ,Yes,No,No,No,No,Yes,No,2,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A001,C0040,101193,"Arab, Bedouin",SAU,SA,,24.693587,46.661276,No,6/1/18,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
12182,Arab World,"Bedouin, Arabian",Asia,Western Asia,Syria,Saudi Arabia,"Arab, Bedouin",1,ars,Najdi Arabic - (ars),Islam - Sunni,Yes,1,Agro-Pastoralists," 1,495,000 ", Yes ,Yes,No,No,No,No,Yes,No,2,Strenuous,Not Free,Very High,Moderate,Level 4: Do not travel,A001,C0040,101196,"Arab, Saudi - Najdi",SYR,SY,SA,34.53699,38.62842,Yes,4/1/11,No Longer Engaged,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
42651,Arab World,"Bedouin, Saharan",Africa,Northern Africa,Algeria,,"Bedouin, Sidi",1,mey,Hassaniyya - (mey),Islam - Sunni,,,," 126,000 ",,Yes,Yes,No,Yes,No,Yes,No,4,Medium,Not Free,Very High,High,Level 2: Exercise increased caution,A001,C0041,108988,"Bedouin, Sidi",DZA,AG,,33.597745,0.969798,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42652,Arab World,"Bedouin, Saharan",Africa,Northern Africa,Algeria,,"Bedouin, Suafa",1,tzm,Central Atlas Tamazight - (tzm),Islam - Sunni,,,," 140,000 ",,Yes,Yes,No,Yes,Yes,Yes,No,5,Medium,Not Free,Very High,High,Level 2: Exercise increased caution,A001,C0041,109560,"Bedouin, Suafa",DZA,AG,,33.3709,6.8544,Yes,11/1/15,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42764,Arab World,"Bedouin, Saharan",Africa,Northern Africa,Libya,,"Bedouin, Fezzan",1,ayl,Libyan Arabic - (ayl),Islam - Sunni,,,," 217,000 ",,Yes,Yes,No,No,No,Yes,No,3,Medium,Not Free,High,Low,Level 4: Do not travel,A001,C0041,103013,"Bedouin, Fezzan",LBY,LY,,26.592992,12.774994,No,10/1/04,,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
42770,Arab World,"Bedouin, Saharan",Africa,Northern Africa,Libya,,"Bedouin, Sanusi",1,ayl,Libyan Arabic - (ayl),Islam - Sunni,,,," 651,000 ",,Yes,Yes,No,No,No,Yes,No,3,Medium,Not Free,High,Low,Level 4: Do not travel,A001,C0041,108686,"Bedouin, Sanusi",LBY,LY,,29.029775,21.546419,Yes,10/1/15,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
11677,Arab World,"Berber, Riff",Europe,Western Europe,France,,"Berber, Riffi",1,rif,Tarifit - (rif),Islam - Sunni,,,," 133,000 ",,Yes,Yes,No,Yes,No,Yes,No,4,Little,Free,Moderate,High,Level 2: Exercise increased caution,A001,C0047,101275,"Berber, Rifi",FRA,FR,,48.729309,2.593782,Yes,2/1/18,Changed to People Group,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
396,Arab World,"Berber, Riff",Europe,Western Europe,Netherlands,Morocco,Berber,1,tzm,Central Atlas Tamazight - (tzm),Islam - Sunni,,,," 307,000 ", Yes ,Yes,Yes,No,Yes,Yes,Yes,No,5,Little,Free,Low,Moderate,Level 1: Exercise normal precautions,A001,C0047,101275,"Berber, Rifi",NLD,NL,MO,52.345922,4.791064,Yes,10/1/17,No Longer Engaged,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11268,Arab World,"Berber, Saharan",Africa,Northern Africa,Algeria,,Mzab,1,mzb,Tumzabt - (mzb),Islam - Folk Islam,,,," 179,000 ", No ,Yes,No,No,Yes,No,No,No,2,Medium,Not Free,Very High,High,Level 2: Exercise increased caution,A001,C0045,106837,"Berber, Mozabite",DZA,AG,,32.50135,3.85035,Yes,4/1/16,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
11844,Arab World,"Berber, Saharan",Africa,Northern Africa,Libya,,"Berber, Nefusa",1,jbn,Nafusi - (jbn),Islam - Sunni,,,," 185,000 ",,Yes,No,No,No,No,No,No,1,Medium,Not Free,High,Low,Level 4: Do not travel,A001,C0045,104139,Jabal Nafusah,LBY,LY,,31.9293,12.2484,No,1/1/12,No Longer Engaged,Northern African and Middle Eastern Peoples,Yes,0,Unengaged and Unreached
11679,Arab World,"Berber, Shawiya",Europe,Western Europe,France,Algeria,Shawiya,1,shy,Tachawit - (shy),Islam - Sunni,,,," 196,000 ", Yes ,Yes,Yes,No,Yes,No,No,No,3,Little,Free,Moderate,High,Level 2: Exercise increased caution,A001,C0048,108925,Shawiya,FRA,FR,AG,48.973541,2.632009,No,10/1/04,,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11673,Arab World,"Berber, Shilha",Europe,Western Europe,France,,"Berber, Middle Atlas",1,tzm,Central Atlas Tamazight - (tzm),Islam - Sunni,,,," 150,000 ",,Yes,Yes,No,Yes,Yes,Yes,No,5,Little,Free,Moderate,High,Level 2: Exercise increased caution,A001,C0049,104002,Imazighen,FRA,FR,,49.005397,2.21363,No,2/1/18,Changed to People Group,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11708,Arab World,Egyptian,Asia,Western Asia,Iraq,Egypt,"Arab, Egyptian",1,arz,Egyptian Arabic - (arz),Islam - Sunni,,,," 501,000 ", Yes ,Yes,Yes,No,Yes,Yes,Yes,Yes,6,Strenuous,Not Free,High,Very High,Level 4: Do not travel,A001,C0067,102879,"Arab, Egyptian",IRQ,IZ,EG,33.281674,44.326044,Yes,11/1/18,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11783,Arab World,Egyptian,Asia,Western Asia,Jordan,Egypt,"Arab, Egyptian",1,arz,Egyptian Arabic - (arz),Islam - Sunni,,,," 698,000 ", Yes ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Medium,Partly Free,High,High,Level 2: Exercise increased caution,A001,C0067,102879,"Arab, Egyptian",JOR,JO,EG,31.9149,35.9333,Yes,1/1/06,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11796,Arab World,Egyptian,Asia,Western Asia,Kuwait,Egypt,"Arab, Egyptian",1,arz,Egyptian Arabic - (arz),Islam - Sunni,,,," 512,000 ", Yes ,Yes,Yes,No,Yes,Yes,Yes,Yes,6,Low,Partly Free,High,Moderate,Level 1: Exercise normal precautions,A001,C0067,102879,"Arab, Egyptian",KWT,KU,EG,29.351467,48.000638,Yes,4/1/11,"Population Increased to 100,000",Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11833,Arab World,Egyptian,Africa,Northern Africa,Libya,Egypt,"Arab, Egyptian",1,arz,Egyptian Arabic - (arz),Islam - Sunni,,,," 550,000 ", Yes ,Yes,Yes,No,Yes,Yes,Yes,Yes,6,Medium,Not Free,High,Low,Level 4: Do not travel,A001,C0067,102879,"Arab, Egyptian",LBY,LY,EG,32.764893,21.768454,No,10/1/04,,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
11919,Arab World,Egyptian,Asia,Western Asia,Saudi Arabia,Egypt,"Arab, Egyptian",1,arz,Egyptian Arabic - (arz),Islam - Sunni,,,," 648,000 ", Yes ,Yes,Yes,No,Yes,Yes,Yes,Yes,6,Low,Not Free,Very High,Very High,Level 2: Exercise increased caution,A001,C0067,102879,"Arab, Egyptian",SAU,SA,EG,24.7315,46.6586,No,10/1/04,,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
12015,Arab World,Egyptian,Africa,Northern Africa,Sudan,Egypt,"Arab, Egyptian",1,arz,Egyptian Arabic - (arz),Islam - Sunni,,,," 733,000 ", Yes ,Yes,Yes,Yes,Yes,Yes,Yes,Yes,7,Strenuous,Not Free,High,High,Level 3: Reconsider travel,A001,C0067,102879,"Arab, Egyptian",SDN,SU,EG,15.7135,32.466,No,10/1/04,,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
12233,Arab World,Egyptian,Asia,Western Asia,United Arab Emirates,Egypt,"Arab, Egyptian",2,arz,Egyptian Arabic - (arz),Islam - Sunni,,,," 1,075,000 ", Yes ,Yes,Yes,No,Yes,Yes,Yes,Yes,6,Low,Not Free,Moderate,Low,Level 1: Exercise normal precautions,A001,C0067,102879,"Arab, Egyptian",ARE,AE,EG,25.238206,55.370813,Yes,6/1/09,No Longer Engaged,Northern African and Middle Eastern Peoples,,0,Unengaged and Unreached
46988,Deaf Peoples,Deaf,Asia,Southern Asia,Afghanistan,,Deaf Afghan,0,afg,Afghan Sign Language - (afg),Islam - Sunni,,,," 119,000 ",,No,No,No,No,No,No,No,0,Strenuous,Not Free,Very High,Very High,Level 4: Do not travel,A017,C0252,114916,Deaf,AFG,AF,,34.5325,69.136606,Yes,4/1/07,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
47634,Deaf Peoples,Deaf,Africa,Northern Africa,Algeria,,Deaf Algerian,0,asp,Algerian Sign Language - (asp),Ethnic Religion,,,," 446,000 ",,No,No,No,No,No,No,No,0,Medium,Not Free,Very High,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,DZA,AG,,36.717922,3.137075,Yes,11/1/09,Newly Unreached,Deaf Peoples,,0,Unengaged and Unreached
47721,Deaf Peoples,Deaf,Asia,South-Eastern Asia,Cambodia,,Deaf Cambodian ,1,csx,Cambodian Sign Language - (csx),Ethnic Religion,,,," 161,000 ",,Yes,No,No,No,No,No,No,1,Strenuous,Not Free,Moderate,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,KHM,CB,,11.550724,104.912376,Yes,4/1/18,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
47722,Deaf Peoples,Deaf,Africa,Middle Africa,Cameroon,,Deaf Cameroonian ,0,und,Undetermined - (und),Ethnic Religion,,,," 101,000 ",,No,No,No,No,No,No,No,0,Strenuous,Not Free,Low,Low,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,CMR,CM,,3.898053,11.528684,Yes,8/1/22,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
47051,Deaf Peoples,Deaf,Africa,Middle Africa,Chad,,Deaf Chadian,0,cds,Chadian Sign Language - (cds),Christianity - Non-Evangelical Protestant,,,," 173,000 ",,No,No,No,No,No,No,No,0,Extreme,Not Free,High,Moderate,Level 3: Reconsider travel,A017,C0252,114916,Deaf,TCD,CD,,12.120136,15.045397,,NULL,,Deaf Peoples,,0,Unengaged and Unreached
46826,Deaf Peoples,Deaf,Americas,South America,Chile,,Deaf Chilean,1,csg,Chilean Sign Language - (csg),Christianity - Roman Catholic,,,," 180,000 ",,Yes,No,No,No,No,No,No,1,Low,Free,Low,Moderate,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,CHL,CI,,-33.050715,-71.414334,Yes,3/1/19,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
47726,Deaf Peoples,Deaf,Africa,Middle Africa,Congo (Kinshasa),,Deaf Congolese ,1,und,Undetermined - (und),Ethnic Religion,,,," 1,335,000 ", No ,No,No,No,No,No,No,No,0,Extreme,Not Free,Moderate,Moderate,Level 3: Reconsider travel,A017,C0252,114916,Deaf,COD,CG,,-4.405165,15.387264,Yes,11/1/09,Newly Unreached,Deaf Peoples,,0,Unengaged and Unreached
47747,Deaf Peoples,Deaf,Africa,Western Africa,Côte d'Ivoire,,Deaf Ivorian ,1,und,Undetermined - (und),Ethnic Religion,,,," 105,000 ",,No,No,No,No,No,No,No,0,Strenuous,Partly Free,Low,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,CIV,IV,,5.501574,-4.046213,Yes,5/1/13,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
47730,Deaf Peoples,Deaf,Americas,Caribbean,Cuba,,Deaf Cuban ,0,csf,Cuba Sign Language - (csf),Ethnic Religion,,,," 109,000 ",,No,No,No,No,No,No,No,0,Medium,Not Free,High,Low,Level 3: Reconsider travel,A017,C0252,114916,Deaf,CUB,CU,,23.103219,-82.417973,Yes,4/1/18,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
237,Deaf Peoples,Deaf,Europe,Western Europe,Germany,,Deaf German,2,gsg,German Sign Language - (gsg),Christianity - Roman Catholic,,,," 823,000 ",,Yes,No,No,No,No,No,No,1,Little,Free,Moderate,High,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,DEU,GM,,50.9723,6.9355,Yes,4/1/09,No Longer Engaged,Deaf Peoples,,0,Unengaged and Unreached
24200,Deaf Peoples,Deaf,Asia,Southern Asia,Iran,,Deaf Iranian,1,psc,Persian Sign Language - (psc),Islam - Shia,,,," 862,000 ",,Yes,Yes,No,No,No,No,No,2,Medium,Not Free,Very High,High,Level 4: Do not travel,A017,C0252,114916,Deaf,IRN,IR,,35.69219,51.09964,Yes,5/1/19,No Longer Engaged,Deaf Peoples,,0,Unengaged and Unreached
47767,Deaf Peoples,Deaf,Asia,Western Asia,Iraq,,Deaf Iraqi ,0,und,Undetermined - (und),Ethnic Religion,,,," 413,000 ",,No,No,No,No,No,No,No,0,Strenuous,Not Free,High,Very High,Level 4: Do not travel,A017,C0252,114916,Deaf,IRQ,IZ,,33.317339,44.489589,Yes,11/1/09,Newly Unreached,Deaf Peoples,,0,Unengaged and Unreached
332,Deaf Peoples,Deaf,Europe,Southern Europe,Italy,,Deaf Italian,0,ise,Italian Sign Language - (ise),Christianity - Roman Catholic,,,," 600,000 ",,No,No,No,No,No,No,No,0,Low,Free,Moderate,Moderate,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,ITA,IT,,41.940449,12.531651,No,7/1/05,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
47778,Deaf Peoples,Deaf,Americas,Caribbean,Jamaica,,Deaf Jamaican ,0,jls,Jamaican Sign Language - (jls),Ethnic Religion,,,," 290,000 ",,No,No,No,No,No,No,No,0,Medium,Free,Low,Low,Level 2: Exercise increased caution,A017,C0252,114916,Deaf,JAM,JM,,17.976886,-76.792403,Yes,3/1/19,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
46985,Deaf Peoples,Deaf,Asia,Central Asia,Kazakhstan,,Deaf Kazakhstani,1,rsl,Russian Sign Language - (rsl),Islam - Sunni,Yes,1,Agro-Pastoralists," 178,000 ",,Yes,Yes,No,No,No,No,No,2,Low,Not Free,High,Low,Level 1: Exercise normal precautions,A017,C0252,114916,Deaf,KAZ,KZ,,43.295244,76.951375,Yes,4/1/18,"Population Increased to 100,000",Deaf Peoples,,0,Unengaged and Unreached
47766,Deaf Peoples,Deaf,Asia,Eastern Asia,"Korea, North",South Korea,Deaf North Korean ,0,und,Undetermined - (und),Ethnic Religion,,,," 239,000 ", Yes ,No,No,No,No,No,No,No,0,Extreme,Not Free,NA,NA,Level 4: Do not travel,A017,C0252,114916,Deaf,PRK,KN,KS,39.063564,125.76268,Yes,11/1/09,Newly Unreached,Deaf Peoples,,0,Unengaged and Unreached
